plotID,sampleID.x,uid.x,namedLocation.x,domainID.x,siteID.x,plotType.x,sampleCode.x,ligninSampleID.x,ligninSampleBarcode.x,collectDate.x,analysisDate.x,analyticalRepNumber.x,dryMass.x,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks.x,laboratoryName.x,testMethod.x,analyzedBy.x,reviewedBy.x,dataQF.x,publicationDate.x,release.x,uid.y,namedLocation.y,domainID.y,siteID.y,plotType.y,sampleCode.y,ligninSampleID.y,ligninSampleBarcode.y,collectDate.y,analysisDate.y,analyticalRepNumber.y,dryMass.y,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks.y,laboratoryName.y,testMethod.y,analyzedBy.y,reviewedBy.y,dataQF.y,publicationDate.y,release.y,uid,namedLocation,domainID,siteID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID.y,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyPosition,canopyStatus,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release
TOOL_016,qEiBKdJclf/qUXnIi09tl92vPpcsZh9Zw1nJ8WnLMaU=,b9f5fec6-90ec-4114-866e-d216e70b45a5,TOOL_016.basePlot.cfc,D18,TOOL,distributed,NA,qEiBKdJclf/qUXnIi09tl92vPpcsZh9ZLszsChWy9tY=,NA,7/18/2017 21:00,10/21/2020,1,0.195,25,0.154,0.737,0.366,0.186,0.137,2149,50.8,4.6,11.4,80.9,OK,OK,OK,OK,OK,sample value outlier - reanalysis not possible,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T224046Z,RELEASE-2022,fe618fdb-01ca-450a-9715-711fb6bef1ac,TOOL_016.basePlot.cfc,D18,TOOL,distributed,NA,qEiBKdJclf/qUXnIi09tl92vPpcsZh9ZLszsChWy9tY=,NA,7/18/2017 21:00,11/7/2017,1,0.524,11.41,17.68,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211221T224046Z,RELEASE-2022,337a580e-b8fa-4207-97ce-3c906544a209,TOOL_016.basePlot.cfc,D18,TOOL,distributed,dwarfScrub,WGS84,68.619334,-149.637775,20.1,774.5,0.1,NEON.DOC.001024vD,7/18/2017 21:00,7/14/2017,NA,31,Herbaceous clip strip,clippers,qEiBKdJclf/qUXnIi09tl92vPpcsZh9Zw1nJ8WnLMaU=,NA,NA,qEiBKdJclf/qUXnIi09tl92vPpcsZh9Z8eox+0KlhRc=,NA,NA,145,TOOL_016_145,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mschumaker@battelleecology.org,nbentley@battelleecology.org,Collection times are approximated from work start and stop times and the order of sampling.,NA,20211221T224046Z,RELEASE-2022
TOOL_017,qEiBKdJclf8TB3rUZU0kB/McL/P7lY8mz73nT/yZT5U=,d29b721f-c357-4e06-a367-026ba2aa50c2,TOOL_017.basePlot.cfc,D18,TOOL,distributed,NA,qEiBKdJclf8TB3rUZU0kB/McL/P7lY8mikAzz8Q2MTQ=,NA,7/20/2017 0:00,10/21/2020,1,0.196,25,0.192,1.054,0.555,0.238,0.155,1059,44.8,3.9,6.8,197.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,sample value outlier - reanalysis not possible,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T224046Z,RELEASE-2022,64952cb9-67a9-4020-b932-75be2dab2cfe,TOOL_017.basePlot.cfc,D18,TOOL,distributed,NA,qEiBKdJclf8TB3rUZU0kB/McL/P7lY8mikAzz8Q2MTQ=,NA,7/20/2017 0:00,11/7/2017,1,0.503,10.75,13.42,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211221T224046Z,RELEASE-2022,575c3068-32aa-4b92-a4a0-6f8611d25c0a,TOOL_017.basePlot.cfc,D18,TOOL,distributed,dwarfScrub,WGS84,68.60512,-149.492276,20.1,980.9,0.1,NEON.DOC.001024vD,7/20/2017 0:00,7/28/2017,NA,31,Herbaceous clip strip,clippers,qEiBKdJclf8TB3rUZU0kB/McL/P7lY8mz73nT/yZT5U=,NA,NA,qEiBKdJclf8TB3rUZU0kB/McL/P7lY8mkeQHbFl9d9g=,NA,NA,52,TOOL_017_052,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mschumaker@battelleecology.org,nbentley@battelleecology.org,Collection times are approximated from work start and stop times and the order of sampling.,NA,20211221T224046Z,RELEASE-2022
TOOL_041,qEiBKdJclf/Qzzrb+epfBaa/wpAkxvwVFhutT6BHZMI=,cd77ed29-336c-420b-8950-62020d328ad0,TOOL_041.basePlot.cfc,D18,TOOL,tower,NA,qEiBKdJclf/Qzzrb+epfBaa/wpAkxvwV2z6ZdpBEJ1E=,NA,7/20/2017 19:00,10/21/2020,1,0.201,25,0.15,1.093,0.753,0.211,0.196,1548,58.5,5,16.1,46.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T224046Z,RELEASE-2022,82686ae5-bae8-4bea-82d0-d5faf8285c23,TOOL_041.basePlot.cfc,D18,TOOL,tower,NA,qEiBKdJclf/Qzzrb+epfBaa/wpAkxvwV2z6ZdpBEJ1E=,NA,7/20/2017 19:00,11/7/2017,1,0.511,15.63,16.19,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211221T224046Z,RELEASE-2022,12d4ad1d-474a-4c23-8fc1-1da1c1e07e26,TOOL_041.basePlot.cfc,D18,TOOL,tower,sedgeHerbaceous,WGS84,68.666666,-149.369752,20.1,827.4,0.1,NEON.DOC.001024vD,7/20/2017 19:00,7/28/2017,NA,31,Herbaceous clip strip,clippers,qEiBKdJclf/Qzzrb+epfBaa/wpAkxvwVFhutT6BHZMI=,NA,NA,qEiBKdJclf/Qzzrb+epfBaa/wpAkxvwV7CV3r06z+c8=,NA,NA,82,TOOL_041_082,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rbabiarz@battelleecology.org,nbentley@battelleecology.org,Collection times are approximated from work start and stop times and the order of sampling.,NA,20211221T224046Z,RELEASE-2022
TOOL_042,qEiBKdJclf/N8NkyLma/b3gLGFFQ/mhfiPuVkXplvnc=,968461be-baa7-4e07-bf45-eff7717c1ad8,TOOL_042.basePlot.cfc,D18,TOOL,tower,NA,qEiBKdJclf/N8NkyLma/b3gLGFFQ/mhfmwaWi5o7mPY=,NA,7/21/2017 18:00,10/21/2020,1,0.201,25,0.169,0.878,0.277,0.249,0.141,1590,71.1,5,6.5,62.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T224046Z,RELEASE-2022,6885fb48-4627-45ef-8df3-3e32b9cf0c3d,TOOL_042.basePlot.cfc,D18,TOOL,tower,NA,qEiBKdJclf/N8NkyLma/b3gLGFFQ/mhfmwaWi5o7mPY=,NA,7/21/2017 18:00,11/7/2017,1,0.5,12.2,25.34,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211221T224046Z,RELEASE-2022,8bb1e85e-b228-45a4-88dd-e292b4f27c47,TOOL_042.basePlot.cfc,D18,TOOL,tower,sedgeHerbaceous,WGS84,68.664072,-149.381292,20.2,805.4,0.2,NEON.DOC.001024vD,7/21/2017 18:00,7/28/2017,NA,31,Herbaceous clip strip,clippers,qEiBKdJclf/N8NkyLma/b3gLGFFQ/mhfiPuVkXplvnc=,NA,NA,qEiBKdJclf/N8NkyLma/b3gLGFFQ/mhfO/T4mbSPURE=,NA,NA,65,TOOL_042_065,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mschumaker@battelleecology.org,nbentley@battelleecology.org,Collection times are approximated from work start and stop times and the order of sampling.,NA,20211221T224046Z,RELEASE-2022
TOOL_043,qEiBKdJclf+43qa99xh4YWl+sReIsXt+0X8mbLUAae4=,7603cdbe-ca56-4754-aca2-0c69f8bb9b64,TOOL_043.basePlot.cfc,D18,TOOL,tower,NA,qEiBKdJclf+43qa99xh4YWl+sReIsXt+rxVQKQmov/g=,NA,7/20/2017 17:22,10/21/2020,1,0.197,25,0.128,0.704,0.485,0.282,0.126,2501,61.5,5.4,11,67.2,OK,OK,OK,OK,OK,sample value outlier - reanalysis not possible,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T224046Z,RELEASE-2022,418bb8ee-e022-444d-8a2d-c48eecb89b64,TOOL_043.basePlot.cfc,D18,TOOL,tower,NA,qEiBKdJclf+43qa99xh4YWl+sReIsXt+rxVQKQmov/g=,NA,7/20/2017 17:22,11/7/2017,1,0.524,13.41,18.95,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211221T224046Z,RELEASE-2022,43873607-719b-4bae-9dd3-ee0df11840a0,TOOL_043.basePlot.cfc,D18,TOOL,tower,sedgeHerbaceous,WGS84,68.665514,-149.375519,20.3,821.6,0.21,NEON.DOC.001024vD,7/20/2017 17:22,7/28/2017,NA,31,Herbaceous clip strip,clippers,qEiBKdJclf+43qa99xh4YWl+sReIsXt+0X8mbLUAae4=,NA,NA,qEiBKdJclf+43qa99xh4YWl+sReIsXt+i3DySHgufWc=,NA,NA,137,TOOL_043_137,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rbabiarz@battelleecology.org,nbentley@battelleecology.org,Collection times are approximated from work start and stop times and the order of sampling.,NA,20211221T224046Z,RELEASE-2022
TOOL_044,qEiBKdJclf9O9QxrtCWSWnAZh/Rfp0UVhROueeb8F8g=,bd2d54c7-3ea6-4e84-a22f-386d6264eb45,TOOL_044.basePlot.cfc,D18,TOOL,tower,NA,qEiBKdJclf9O9QxrtCWSWnAZh/Rfp0UV5Hp7rpAnKio=,NA,7/21/2017 19:00,10/21/2020,1,0.204,25,0.128,1.013,0.472,0.282,0.161,1276,52.4,4.7,8.4,88.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T224046Z,RELEASE-2022,9971c469-cb38-4e63-815b-94f005d80c3c,TOOL_044.basePlot.cfc,D18,TOOL,tower,NA,qEiBKdJclf9O9QxrtCWSWnAZh/Rfp0UV5Hp7rpAnKio=,NA,7/21/2017 19:00,11/7/2017,1,0.524,7.83,17.45,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211221T224046Z,RELEASE-2022,c6469f0d-4e48-4f84-a31e-b25a80ece704,TOOL_044.basePlot.cfc,D18,TOOL,tower,sedgeHerbaceous,WGS84,68.658157,-149.362189,20.1,822.4,0.24,NEON.DOC.001024vD,7/21/2017 19:00,7/28/2017,NA,31,Herbaceous clip strip,clippers,qEiBKdJclf9O9QxrtCWSWnAZh/Rfp0UVhROueeb8F8g=,NA,NA,qEiBKdJclf9O9QxrtCWSWnAZh/Rfp0UVJ/W1JHoCKWE=,NA,NA,78,TOOL_044_078,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mschumaker@battelleecology.org,nbentley@battelleecology.org,Collection times are approximated from work start and stop times and the order of sampling.,NA,20211221T224046Z,RELEASE-2022
TREE_002,GoTbs+s430VufL8Ha4C9CAXqijC76Xhjhe+ljht/c+U=,b46e2cae-a408-42ab-8e34-968253bb7670,TREE_002.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430VufL8Ha4C9CAXqijC76XhjfamV94682t4=,A00000204799,8/6/2020 14:49,11/14/2020,1,0.198,25,0.103,0.572,0.658,0.094,0.074,846.9,22.4,2.5,29.2,41.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,1f6352bb-9098-43c6-b8ef-96bae6173ac5,TREE_002.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430VufL8Ha4C9CAXqijC76XhjfamV94682t4=,A00000204799,8/6/2020 14:49,11/14/2020,1,0.49,15.38,17.14,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,a9157868-5f22-47b9-a485-16e76bc1ce4c,TREE_002.basePlot.cfc,D05,TREE,distributed,woodyWetlands,WGS84,45.492353,-89.567781,20.3,457.5,0.43,NEON.DOC.001024vH,8/6/2020 14:49,7/31/2020,OK,31,Woody individual,line launcher,GoTbs+s430VufL8Ha4C9CAXqijC76Xhjhe+ljht/c+U=,NA,OK,GoTbs+s430VufL8Ha4C9CAXqijC76XhjUV7tiWOwPyk=,B00000061992,OK,NA,NA,NA,NA,NA,NA,Y,3602,NEON.PLA.D05.TREE.03602,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",OK,Partially shaded,true canopy,14.2,11.9,NA,TREE.03602.2020,medium,TREE-2020-polygons,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20211221T230306Z,RELEASE-2022
TREE_003,GoTbs+s430Ucdp5A1xEdBlIXGfXb/A7q9xLdugfTcVA=,baa0dfb7-e9a0-4c25-a2a0-41c66b42273b,TREE_003.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430Ucdp5A1xEdBlIXGfXb/A7qhG7MpGk5DkUesoNhU3FwsQ==,A00000204824,8/11/2020 18:39,11/14/2020,1,0.198,25,0.262,0.893,1.075,0.159,0.141,1122,44.6,5.3,76.8,21.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,6fb401ae-8b4d-4445-b8c0-da3195c763b6,TREE_003.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430Ucdp5A1xEdBlIXGfXb/A7qhG7MpGk5DkUesoNhU3FwsQ==,A00000204824,8/11/2020 18:39,11/14/2020,1,0.478,7.06,13.05,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,a78c211b-51e5-496f-afb6-da26540c4482,TREE_003.basePlot.cfc,D05,TREE,distributed,deciduousForest,WGS84,45.490243,-89.577675,20.2,464.3,0.3,NEON.DOC.001024vH,8/11/2020 18:39,7/29/2020,OK,31,Woody individual,line launcher,GoTbs+s430Ucdp5A1xEdBlIXGfXb/A7q9xLdugfTcVA=,NA,OK,GoTbs+s430Ucdp5A1xEdBlIXGfXb/A7qGI2l8YQLegYYMyL5hQVzJA==,B00000061987,OK,NA,NA,NA,NA,NA,NA,Y,2094,NEON.PLA.D05.TREE.02094,ACSA3,Acer saccharum Marshall,OK,Partially shaded,true canopy,12.4,NA,NA,TREE.02094.2020,high,TREE-2020-polygons,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20211221T230306Z,RELEASE-2022
TREE_004,GoTbs+s430WpPcJf4td1TCLFFXN3hvV8XmsdOYEaDqw=,d6d37179-bd8c-4bac-a2b7-89bc2a14c2e7,TREE_004.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430WpPcJf4td1TCLFFXN3hvV8OoZFPe43GezDLCf8G7vPpg==,A00000079184,8/11/2020 13:09,11/14/2020,1,0.197,25,0.12,0.484,1.287,0.15,0.065,152.3,31.5,0.5,12.2,15,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,2041b421-072b-4d4e-b1ec-e19c615ea022,TREE_004.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430WpPcJf4td1TCLFFXN3hvV8OoZFPe43GezDLCf8G7vPpg==,A00000079184,8/11/2020 13:09,11/14/2020,1,0.464,14.88,12.6,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,54c48871-bc4c-4d73-abfe-19d926b10933,TREE_004.basePlot.cfc,D05,TREE,distributed,woodyWetlands,WGS84,45.479917,-89.556089,20.2,448.9,0.22,NEON.DOC.001024vH,8/11/2020 13:09,7/31/2020,OK,31,Woody individual,pole pruner,GoTbs+s430WpPcJf4td1TCLFFXN3hvV8XmsdOYEaDqw=,NA,OK,GoTbs+s430WpPcJf4td1TCLFFXN3hvV8oQLcA5oMNBJWu/TyEXOFfA==,B00000061978,OK,NA,NA,NA,NA,NA,NA,Y,3650,NEON.PLA.D05.TREE.03650,THOC2,Thuja occidentalis L.,OK,Partially shaded,true canopy,5.6,NA,NA,TREE.03650.2020,low,TREE-2020-polygons,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20211221T230306Z,RELEASE-2022
TREE_005,GoTbs+s430UR4oX1QLw2crKXesayjgS1k38xGRCTnLE=,a3b473e2-5514-4f38-85a7-70dc699d0a7d,TREE_005.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430UR4oX1QLw2crKXesayjgS1rfFZJakiyb63ZaLIWZN1Zg==,A00000079169,8/10/2020 15:47,11/14/2020,1,0.202,25,0.15,0.489,1.004,0.316,0.146,495.6,108.4,3.6,24.6,34.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,ccb5d320-ed64-4a93-a42a-d9b6b1038894,TREE_005.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430UR4oX1QLw2crKXesayjgS1rfFZJakiyb63ZaLIWZN1Zg==,A00000079169,8/10/2020 15:47,11/14/2020,1,0.47,24.46,12,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,6f5dee14-2e07-410a-9b52-8a6ddaecff5d,TREE_005.basePlot.cfc,D05,TREE,distributed,woodyWetlands,WGS84,45.481809,-89.5554,20.2,447.8,0.21,NEON.DOC.001024vH,8/10/2020 15:47,7/31/2020,OK,31,Woody individual,pole pruner,GoTbs+s430UR4oX1QLw2crKXesayjgS1k38xGRCTnLE=,NA,OK,GoTbs+s430UR4oX1QLw2crKXesayjgS1Bc03s6MbqrRjbck5TFrQRQ==,B00000061996,OK,NA,NA,NA,NA,NA,NA,Y,3607,NEON.PLA.D05.TREE.03607,ALINR,Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen,OK,Partially shaded,true canopy,5.3,NA,NA,TREE.03607.2020,low,TREE-2020-polygons,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20211221T230306Z,RELEASE-2022
TREE_009,GoTbs+s430XpeurLGVaQKhesQtur7p2V+ei85CcjAxk=,2c00b69b-9a03-4777-abb3-462eaf5fa3f7,TREE_009.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430XpeurLGVaQKhesQtur7p2V4SlL1qkUaYA=,A00000204497,8/11/2020 15:47,11/14/2020,1,0.195,25,0.097,0.584,0.659,0.14,0.093,558.5,25.5,2.5,40.6,91.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,a768a6c5-f545-44ad-a28f-e6d3af4108b0,TREE_009.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430XpeurLGVaQKhesQtur7p2V4SlL1qkUaYA=,A00000204497,8/11/2020 15:47,11/14/2020,1,0.469,15.88,17.18,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,48c94a92-b7ba-42ca-86e0-91d2d4468ea2,TREE_009.basePlot.cfc,D05,TREE,distributed,woodyWetlands,WGS84,45.485858,-89.569418,20.3,449.6,0.46,NEON.DOC.001024vH,8/11/2020 15:47,7/29/2020,OK,31,Woody individual,line launcher,GoTbs+s430XpeurLGVaQKhesQtur7p2V+ei85CcjAxk=,NA,OK,GoTbs+s430XpeurLGVaQKhesQtur7p2V9xbBoxs66Ak=,B00000061981,OK,NA,NA,NA,NA,NA,NA,Y,2581,NEON.PLA.D05.TREE.02581,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",OK,Partially shaded,true canopy,14.8,NA,NA,TREE.02581.2020,low,TREE-2020-polygons,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20211221T230306Z,RELEASE-2022
TREE_009,GoTbs+s430Vd7GLeF+7MBewV8JVkOI/y45V5R9F96SE=,c79b9576-a246-4c46-9f33-967a69fadb7a,TREE_009.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430Vd7GLeF+7MBewV8JVkOI/yvMY9gObQXBc=,A00000204745,8/11/2020 14:50,11/14/2020,1,0.195,25,0.138,0.898,0.374,0.09,0.129,201.9,30.5,3.6,69.1,25,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,6e016790-45e6-44c2-9b2e-89a2f5f26cfb,TREE_009.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430Vd7GLeF+7MBewV8JVkOI/yvMY9gObQXBc=,A00000204745,8/11/2020 14:50,11/14/2020,1,0.477,13.63,12.51,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,48c94a92-b7ba-42ca-86e0-91d2d4468ea2,TREE_009.basePlot.cfc,D05,TREE,distributed,woodyWetlands,WGS84,45.485858,-89.569418,20.3,449.6,0.46,NEON.DOC.001024vH,8/11/2020 15:47,7/29/2020,OK,31,Woody individual,line launcher,GoTbs+s430XpeurLGVaQKhesQtur7p2V+ei85CcjAxk=,NA,OK,GoTbs+s430XpeurLGVaQKhesQtur7p2V9xbBoxs66Ak=,B00000061981,OK,NA,NA,NA,NA,NA,NA,Y,2581,NEON.PLA.D05.TREE.02581,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",OK,Partially shaded,true canopy,14.8,NA,NA,TREE.02581.2020,low,TREE-2020-polygons,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20211221T230306Z,RELEASE-2022
TREE_015,GoTbs+s430WtyRSMVDc7fU37XfR4foWlDexrSaThKo0=,2ad40750-e027-48e8-a036-910be25c2826,TREE_015.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430WtyRSMVDc7fU37XfR4foWlmzFjKbnVyUia7OWdWzCK0w==,A00000079195,8/10/2020 19:55,11/14/2020,1,0.203,25,0.157,0.627,1.55,0.349,0.155,240.8,32.4,4.8,79.6,194.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,sample value outlier,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,ac353b01-e7a0-4682-b280-051941e1e6c4,TREE_015.basePlot.cfc,D05,TREE,distributed,NA,GoTbs+s430WtyRSMVDc7fU37XfR4foWlmzFjKbnVyUia7OWdWzCK0w==,A00000079195,8/10/2020 19:55,11/14/2020,1,0.476,9.31,12.13,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211221T230306Z,RELEASE-2022,8170b86f-f727-4087-af19-584b07d168f8,TREE_015.basePlot.cfc,D05,TREE,distributed,mixedForest,WGS84,45.48697,-89.554887,20.2,462.1,0.51,NEON.DOC.001024vH,8/10/2020 19:55,7/31/2020,OK,31,Woody individual,line launcher,GoTbs+s430WtyRSMVDc7fU37XfR4foWlDexrSaThKo0=,NA,OK,GoTbs+s430WtyRSMVDc7fU37XfR4foWliekc7xUHR5lYTpBh4mbWhA==,B00000080605,OK,NA,NA,NA,NA,NA,NA,Y,2228,NEON.PLA.D05.TREE.02228,POTR5,Populus tremuloides Michx.,OK,Partially shaded,true canopy,20.1,NA,NA,TREE.02228.2020,high,TREE-2020-polygons,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20211221T230306Z,RELEASE-2022
